what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379011424768
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379011528932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379011528952
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1379011529022
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1379011529182
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379011529182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379011579570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379011580060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379011584140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011704066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011705926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011764154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011777536
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1379011792628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011794768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011801089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379011814960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011815170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011819341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011959781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011962554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011964806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011968578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011972408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379011973818
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1379012120128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012121208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012121658
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1379012125489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379012252906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012253096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012263007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012332237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012333997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012348049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012367551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379012435000
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379012437740
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379012438370
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379012438390
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379012441941
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1379012441951
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1379012441961
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379012445161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012447051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012448231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012449742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012453055
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379012453145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012455477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012457059
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012458730
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1379012459460
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1379012459460
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1379012459490
activated,perspective,org.eclipse.debug.ui,,"org.eclipse.debug.ui.DebugPerspective",1379012501499
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1379012501499
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1379012501499
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1379012501499
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1379012501499
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1379012501499
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1379012501499
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1379012501499
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1379012501509
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1379012501509
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1379012501509
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1379012501509
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1379012501509
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1379012501509
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1379012501519
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1379012501519
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1379012501519
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1379012501519
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1379012501519
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1379012501519
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1379012501519
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1379012501549
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1379012501549
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1379012501549
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1379012501549
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1379012501549
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1379012501549
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1379012501549
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1379012501549
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1379012501549
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1379012501559
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1379012501559
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1379012501559
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1379012501559
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1379012501559
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1379012501559
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1379012501559
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1379012501559
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1379012501559
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1379012501559
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1379012501559
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1379012501559
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1379012501559
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1379012501559
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1379012501559
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1379012501559
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1379012501559
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1379012501559
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1379012501579
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1379012501579
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1379012501589
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1379012501589
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1379012501589
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1379012501589
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1379012501589
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1379012501589
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1379012501589
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1379012501589
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1379012501589
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1379012501589
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1379012501589
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1379012501589
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1379012501589
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1379012501589
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1379012501589
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1379012501589
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1379012501589
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1379012501589
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1379012501589
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1379012501599
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1379012501599
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1379012501599
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1379012501599
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1379012501599
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1379012501599
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1379012501599
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1379012501599
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1379012501599
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1379012501599
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1379012501599
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1379012501599
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1379012501599
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1379012501599
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1379012501599
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1379012501609
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1379012501609
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1379012501609
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1379012501609
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1379012501609
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1379012501609
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1379012501609
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1379012501609
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1379012501609
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1379012501609
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1379012501609
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1379012501609
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1379012501609
os,sysinfo,,,"win32",1379012501619
arch,sysinfo,,,"x86_64",1379012501619
ws,sysinfo,,,"win32",1379012501619
locale,sysinfo,,,"en_AU",1379012501619
processors,sysinfo,,,"8",1379012501619
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1379012501619
java.runtime.version,sysinfo,,,"1.7.0_40-b43",1379012501619
java.specification.name,sysinfo,,,"Java Platform API Specification",1379012501619
java.specification.vendor,sysinfo,,,"Oracle Corporation",1379012501619
java.specification.version,sysinfo,,,"1.7",1379012501619
java.vendor,sysinfo,,,"Oracle Corporation",1379012501619
java.version,sysinfo,,,"1.7.0_40",1379012501619
java.vm.info,sysinfo,,,"mixed mode",1379012501619
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1379012501619
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1379012501619
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1379012501619
java.vm.specification.version,sysinfo,,,"1.7",1379012501619
java.vm.vendor,sysinfo,,,"Oracle Corporation",1379012501619
java.vm.version,sysinfo,,,"24.0-b56",1379012501619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012727115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012731966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012736817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012747839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012760531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012763542
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1379012826530
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1379012826540
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1379012826540
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1379012826540
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1379012838522
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1379012838532
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1379012838542
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1379012838552
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1379012838552
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1379012838572
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1379012838572
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1379012838602
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1379012838602
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1379012839092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012842473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012842943
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1379012856605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012863046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012863156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012897911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379012898861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013120880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013122081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013122201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013127291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013236485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013236805
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1379013259970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013290153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013293824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013314236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013318767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013322527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013324868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013325088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013328759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013329059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013330749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013352613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013353023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379013358904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013360424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013363016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379013402892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013403972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013405393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013406914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013415835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013415845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013415855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013418126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013437648
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379013443449
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379013453581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013504237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013516979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013568586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013571566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013648606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013654667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013654687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013654707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013905121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379013905321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379014098136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379014098186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379014120249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379014123729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379014126250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379014202470
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1379014210321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379014224312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379014230194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379014260167
