what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1378969416261
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1378969416271
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1378969416271
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1378969416271
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1378969416271
os,sysinfo,,,"win32",1378969416271
arch,sysinfo,,,"x86_64",1378969416271
ws,sysinfo,,,"win32",1378969416271
locale,sysinfo,,,"en_AU",1378969416271
processors,sysinfo,,,"8",1378969416271
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1378969416271
java.runtime.version,sysinfo,,,"1.7.0_40-b43",1378969416271
java.specification.name,sysinfo,,,"Java Platform API Specification",1378969416271
java.specification.vendor,sysinfo,,,"Oracle Corporation",1378969416271
java.specification.version,sysinfo,,,"1.7",1378969416271
java.vendor,sysinfo,,,"Oracle Corporation",1378969416271
java.version,sysinfo,,,"1.7.0_40",1378969416271
java.vm.info,sysinfo,,,"mixed mode",1378969416271
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1378969416271
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1378969416271
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1378969416271
java.vm.specification.version,sysinfo,,,"1.7",1378969416271
java.vm.vendor,sysinfo,,,"Oracle Corporation",1378969416271
java.vm.version,sysinfo,,,"24.0-b56",1378969416271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378969418791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378969419721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378969422371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378969423785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378969426248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378969427468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378969428578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378969507730
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1378969517822
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1378969517882
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1378969517892
